
  Computed solution coefficients:

  Node    X(I)        U(X(I))
     17163  0.214537       -0.000000
     17164  0.214550       -0.000000
     17165  0.214562        0.000000
     17166  0.214575        0.000000
     17167  0.214587       -0.000000
     17168  0.214600       -0.000000
     17169  0.214613        0.000000
     17170  0.214625        0.000000
     17171  0.214638       -0.000000
     17172  0.214650       -0.000000
     17173  0.214663        0.000000
     17174  0.214675        0.000000
     17175  0.214688       -0.000000
     17176  0.214700        0.000000
     17177  0.214713        0.000000
     17178  0.214725       -0.000000
     17179  0.214737       -0.000000
     17180  0.214750        0.000000
     17181  0.214762        0.000000
     17182  0.214775       -0.000000
     17183  0.214787       -0.000000
     17184  0.214800        0.000000
     17185  0.214812        0.000000
     17186  0.214825       -0.000000
     17187  0.214837        0.000000
     17188  0.214850        0.000000
     17189  0.214863       -0.000000
     17190  0.214875       -0.000000
     17191  0.214888        0.000000
     17192  0.214900        0.000000
     17193  0.214913       -0.000000
     17194  0.214925       -0.000000
     17195  0.214938        0.000000
     17196  0.214950        0.000000
     17197  0.214963       -0.000000
     17198  0.214975       -0.000000
     17199  0.214987        0.000000
     17200  0.215000       -0.000000
     17201  0.215012       -0.000000
     17202  0.215025        0.000000
     17203  0.215037        0.000000
     17204  0.215050       -0.000000
     17205  0.215062       -0.000000
     17206  0.215075        0.000000
     17207  0.215087        0.000000
     17208  0.215100       -0.000000
     17209  0.215113       -0.000000
     17210  0.215125        0.000000
     17211  0.215138       -0.000000
     17212  0.215150       -0.000000
     17213  0.215163        0.000000
     17214  0.215175        0.000000
     17215  0.215188       -0.000000
     17216  0.215200       -0.000000
     17217  0.215213        0.000000
     17218  0.215225        0.000000
     17219  0.215237       -0.000000
     17220  0.215250       -0.000000
     17221  0.215262        0.000000
     17222  0.215275       -0.000000
     17223  0.215287       -0.000000
     17224  0.215300        0.000000
     17225  0.215312        0.000000
     17226  0.215325       -0.000000
     17227  0.215337       -0.000000
     17228  0.215350        0.000000
     17229  0.215363        0.000000
     17230  0.215375       -0.000000
     17231  0.215388       -0.000000
     17232  0.215400        0.000000
     17233  0.215413        0.000000
     17234  0.215425       -0.000000
     17235  0.215438        0.000000
     17236  0.215450        0.000000
     17237  0.215463       -0.000000
     17238  0.215475       -0.000000
     17239  0.215487        0.000000
     17240  0.215500        0.000000
     17241  0.215512       -0.000000
     17242  0.215525       -0.000000
     17243  0.215537        0.000000
     17244  0.215550        0.000000
     17245  0.215562       -0.000000
     17246  0.215575        0.000000
     17247  0.215587        0.000000
     17248  0.215600       -0.000000
     17249  0.215613       -0.000000
     17250  0.215625        0.000000
     17251  0.215638        0.000000
     17252  0.215650       -0.000000
     17253  0.215663       -0.000000
     17254  0.215675        0.000000
     17255  0.215688        0.000000
     17256  0.215700       -0.000000
     17257  0.215713        0.000000
     17258  0.215725        0.000000
     17259  0.215737       -0.000000
     17260  0.215750       -0.000000
     17261  0.215762        0.000000
     17262  0.215775        0.000000
     17263  0.215787       -0.000000
     17264  0.215800       -0.000000
     17265  0.215812        0.000000
     17266  0.215825        0.000000
     17267  0.215837       -0.000000
     17268  0.215850       -0.000000
     17269  0.215863        0.000000
     17270  0.215875       -0.000000
     17271  0.215888       -0.000000
     17272  0.215900        0.000000
     17273  0.215913        0.000000
     17274  0.215925       -0.000000
     17275  0.215938       -0.000000
     17276  0.215950        0.000000
     17277  0.215963        0.000000
     17278  0.215975       -0.000000
     17279  0.215987       -0.000000
     17280  0.216000        0.000000
     17281  0.216012       -0.000000
     17282  0.216025       -0.000000
     17283  0.216037        0.000000
     17284  0.216050        0.000000
     17285  0.216062       -0.000000
     17286  0.216075       -0.000000
     17287  0.216087        0.000000
     17288  0.216100        0.000000
     17289  0.216113       -0.000000
     17290  0.216125       -0.000000
     17291  0.216138        0.000000
     17292  0.216150        0.000000
     17293  0.216163       -0.000000
     17294  0.216175        0.000000
     17295  0.216188        0.000000
     17296  0.216200       -0.000000
     17297  0.216213       -0.000000
     17298  0.216225        0.000000
     17299  0.216237        0.000000
     17300  0.216250       -0.000000
     17301  0.216262       -0.000000
     17302  0.216275        0.000000
     17303  0.216287        0.000000
     17304  0.216300       -0.000000
     17305  0.216312        0.000000
     17306  0.216325        0.000000
     17307  0.216337       -0.000000
     17308  0.216350       -0.000000
     17309  0.216363        0.000000
     17310  0.216375        0.000000
     17311  0.216388       -0.000000
     17312  0.216400       -0.000000
     17313  0.216413        0.000000
     17314  0.216425        0.000000
     17315  0.216438       -0.000000
     17316  0.216450        0.000000
     17317  0.216463        0.000000
     17318  0.216475       -0.000000
     17319  0.216487       -0.000000
     17320  0.216500        0.000000
     17321  0.216512        0.000000
     17322  0.216525       -0.000000
     17323  0.216537       -0.000000
     17324  0.216550        0.000000
     17325  0.216562        0.000000
     17326  0.216575       -0.000000
     17327  0.216587       -0.000000
     17328  0.216600        0.000000
     17329  0.216613       -0.000000
     17330  0.216625       -0.000000
     17331  0.216638        0.000000
     17332  0.216650        0.000000
     17333  0.216663       -0.000000
     17334  0.216675       -0.000000
     17335  0.216688        0.000000
     17336  0.216700        0.000000
     17337  0.216713       -0.000000
     17338  0.216725       -0.000000
     17339  0.216737        0.000000
     17340  0.216750       -0.000000
     17341  0.216762       -0.000000
     17342  0.216775        0.000000
     17343  0.216787        0.000000
     17344  0.216800       -0.000000
     17345  0.216812       -0.000000
     17346  0.216825        0.000000
     17347  0.216837        0.000000
     17348  0.216850       -0.000000
     17349  0.216863       -0.000000
     17350  0.216875        0.000000
     17351  0.216888        0.000000
     17352  0.216900       -0.000000
     17353  0.216913        0.000000
     17354  0.216925        0.000000
     17355  0.216938       -0.000000
     17356  0.216950       -0.000000
     17357  0.216963        0.000000
     17358  0.216975        0.000000
     17359  0.216987       -0.000000
     17360  0.217000       -0.000000
     17361  0.217012        0.000000
     17362  0.217025        0.000000
     17363  0.217037       -0.000000
     17364  0.217050        0.000000
     17365  0.217062        0.000000
     17366  0.217075       -0.000000
     17367  0.217087       -0.000000
     17368  0.217100        0.000000
     17369  0.217113        0.000000
     17370  0.217125       -0.000000
     17371  0.217138       -0.000000
     17372  0.217150        0.000000
     17373  0.217163        0.000000
     17374  0.217175       -0.000000
     17375  0.217188        0.000000
     17376  0.217200        0.000000
     17377  0.217213       -0.000000
     17378  0.217225       -0.000000
     17379  0.217238        0.000000
     17380  0.217250        0.000000
     17381  0.217262       -0.000000
     17382  0.217275       -0.000000
     17383  0.217287        0.000000
     17384  0.217300        0.000000
     17385  0.217312       -0.000000
     17386  0.217325       -0.000000
     17387  0.217337        0.000000
     17388  0.217350       -0.000000
     17389  0.217362       -0.000000
     17390  0.217375        0.000000
     17391  0.217388        0.000000
     17392  0.217400       -0.000000
     17393  0.217413       -0.000000
     17394  0.217425        0.000000
     17395  0.217438        0.000000
     17396  0.217450       -0.000000
     17397  0.217463       -0.000000
     17398  0.217475        0.000000
     17399  0.217488       -0.000000
     17400  0.217500       -0.000000
     17401  0.217512        0.000000
     17402  0.217525        0.000000
     17403  0.217537       -0.000000
     17404  0.217550       -0.000000
     17405  0.217562        0.000000
     17406  0.217575        0.000000
     17407  0.217587       -0.000000
     17408  0.217600       -0.000000
     17409  0.217612        0.000000
     17410  0.217625        0.000000
     17411  0.217638       -0.000000
     17412  0.217650        0.000000
     17413  0.217663        0.000000
     17414  0.217675       -0.000000
     17415  0.217688       -0.000000
     17416  0.217700        0.000000
